"","X1.Gender","X2.Country.of.residence","X3.University","X4.Where.do.you.live.","X5.Grade","X6.I.consider.myself.a.tech.savvy..well.informed.about.or.proficient.in.the.use.of.modern.technology..especially.computers.","X7.I.have.an.understanding.of.the.basic.computational.principles.of.artificial.intelligence..AI.","X8.I.am.comfortable.with.the.nomenclature.related.to.artificial.intelligence","X9.I.have.an.understanding.of.the.limitations.of.artificial.intelligence","X10.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Were.you.already.aware.of.these.topics.in.radiology..","X11.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Do.you.personally.have.a.basic.understanding.of.the.technologies.used.in.these.topics..","X12.Your.exposure.to.artificial.intelligence.includes...Please.select.all.that.apply.","X13.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.is.a.class.of.machine.learning.algorithms.that.use.multiple.layers.of.neural.networks..","X14.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.methods.learn.directly.from.data..without.the.need.for.manual.feature.extraction..","X15.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Application.of.deep.learning.in.radiology.requires.large.databases.of.labeled.medical.images..","X16.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.systems.are.often.opaque..it.can.be.difficult.to.delineate.the.underlying..thought.process...","X17.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.radiology.","X18.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.medicine.in.general.","X19.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human.radiologist.will.be.replaced.in.the.foreseeable.future.","X20.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human..non.interventional..physician.will.be.replaced.in.the.foreseeable.future.","X21.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...In.the.foreseeable.future..all.physicians.will.be.replaced.","X22.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.frighten.me.","X23.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.radiology.more.exciting.to.me.","X24.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.medicine.in.general.more.exciting.to.me.","X25.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.never.make.the.human.physician.expendable.","X26.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.impact.of.artificial.intelligence.alone.will.reduce.the.number.of.radiologists.that.are.needed..","X27.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.radiology.","X28.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.medicine.in.general.","X29.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...I.am.less.likely.to.consider.a.career.in.radiology..given.the.advancement.of.AI.","X30.Which.of.these.specialties.do.you.think.will.be.impacted.the.earliest.and.most.","X31.All.medical.students.should.receive.teaching.in.artificial.intelligence","X32.Teaching.in.artificial.intelligence.will.be.beneficial.for.my.career","X33.At.the.end.of.my.medical.degree..I.will.be.confident.in.using.basic.healthcare.AI.tools.if.required","X34.At.the.end.of.my.medical.degree..I.will.have.a.better.understanding.of.the.methods.used.to.assess.healthcare.AI.algorithm.performance","X35.Overall..at.the.end.of.my.medical.degree..I.feel.I.will.possess.the.knowledge.needed.to.work.with.AI.in.routine.clinical.practice","X36.Would.you.consider.using.the.following.clinical.workflow..Patients..clinical.images.undergo.artificial.intelligence.analysis..A.specialist.subsequently.reviews.both.the.image.and.the.artificial.intelligence.findings.","X37.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.detection.of.pathologies.in.imaging.exams.","X38.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.diagnosis.in.imaging.exams.","X39.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.indication.of.appropriate.imaging.exams.","X40.I.have.received.teaching.training.in.artificial.intelligence","X41.Was.this.teaching.training.a.compulsory.part.of.your.medical.degree.","X42.Please.rate.the.usefulness.of.the.teaching.training.you.have.received","country","q30","gender","university","living_zone","grade","tech_experience","q6k","q1k","q2k","q3k","q4k","q5k","q7k","q8k","q9k","q10k","total_knowledge","total_knowledge_ratio","knowledge_levels","total_deep_learning","total_deep_learning_ratio","deep_learning_levels","total_attitude","total_attitude_ratio","attitude_levels","AI_in_MC_total","AI_in_MC_ratio","AI_in_MC_levels","AI_training_total","AI_training_ratio","AI_training_levels","AI_training_q","attitude_reg","grade_merged","A3","A10","A13","ai_mc_1","ai_mc_3","precep","knowledge_merged","knowledge_merged2"
"1055","Male","Sudan","Governnmental","Rural","1",1,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Neutral","Neutral","Neutral","Agree","Disagree","Disagree","Agree","Strongly disagree","Surgery","5","5","5","5","5","Yes","Agree","Agree","Agree","No",NA,NA,"Sudan","Surgery","Male","Governnmental","Rural","1","1",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",36,40,"low",25,100,"high",NA,NA,NA,"No","0","Academic years","0","0","0","1","1","1","low","low"
"1056","Female","Libya","Governnmental","Urban","3",3,"4","4","4","No","No","Computer science projects involving artificial intelligence","FALSE","I don't know","I don't know","TRUE","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Disagree","Neutral","Agree","Disagree","Surgery","4","4","5","4","5","No","Agree","Disagree","Neutral","No",NA,NA,"Libya","Surgery","Female","Governnmental","Urban","3","3",1,4,4,4,0,0,0,0,0,2,15,50,"low",2,25,"low",43,47.7777777777778,"low",22,88,"high",NA,NA,NA,"No","0","Academic years","0","0","0","1","1","1","low","low"
"1057","Female","Algeria","Governnmental","Rural","2",2,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Disagree","Disagree","Disagree","Disagree","Strongly disagree","Agree","Strongly disagree","Disagree","Strongly agree","Strongly disagree","Neutral","Neutral","Strongly disagree","Pathology","3","3","3","3","3","No","Neutral","Neutral","Neutral","No",NA,NA,"Algeria","Pathology","Female","Governnmental","Rural","2","2",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",31,34.4444444444444,"low",15,60,"moderate",NA,NA,NA,"No","0","Academic years","0","0","0","9","9","9","low","low"
"1058","Female","Sudan","Governnmental","Urban","4",3,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Agree","Neutral","Disagree","Neutral","Neutral","Neutral","Agree","Agree","Agree","Agree","Neutral","Diagnostic radiology","3","3","3","3","3","Yes","Agree","Agree","Agree","No",NA,NA,"Sudan","D.radiology","Female","Governnmental","Urban","4","3",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",48,53.3333333333333,"low",15,60,"moderate",NA,NA,NA,"No","0","Clinical Years","1","1","9","9","9","1","low","low"
"1059","Male","Libya","Governnmental","Urban","2",4,"4","3","3","No","Yes","Computer science projects involving artificial intelligence","I don't know","TRUE","I don't know","TRUE","Strongly agree","Strongly agree","Strongly agree","Neutral","Neutral","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Diagnostic radiology","3","3","2","3","2","Yes","Strongly agree","Strongly agree","Agree","No",NA,NA,"Libya","D.radiology","Male","Governnmental","Urban","2","4",1,4,3,3,0,2,0,2,0,2,17,56.6666666666667,"low",4,50,"low",62,68.8888888888889,"moderate",13,52,"low",NA,NA,NA,"No","1","Academic years","1","1","1","9","0","1","low","low"
"1060","Female","Sudan","Governnmental","Urban","3",3,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Agree","Disagree","Disagree","Disagree","Agree","Strongly agree","Agree","Agree","Neutral","Agree","Agree","Neutral","Surgery","4","4","4","2","2","Yes","Agree","Disagree","Disagree","No",NA,NA,"Sudan","Surgery","Female","Governnmental","Urban","3","3",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",48,53.3333333333333,"low",16,64,"moderate",NA,NA,NA,"No","0","Academic years","0","9","9","1","1","1","low","low"
"1061","Male","Yemen","Governnmental","Urban","2",3,"2","2","1","No","No","3","I don't know","FALSE","TRUE","I don't know","Neutral","Agree","Agree","Neutral","Disagree","Disagree","Agree","Agree","Neutral","Neutral","Agree","Agree","Agree","Diagnostic radiology","4","4","4","2","3","Unsure","Agree","Agree","Neutral","No",NA,NA,"Yemen","D.radiology","Male","Governnmental","Urban","2","3",3,2,2,1,0,0,0,0,2,0,10,33.3333333333333,"low",2,25,"low",48,53.3333333333333,"low",17,68,"moderate",NA,NA,NA,"No","0","Academic years","1","9","1","1","1","1","low","low"
"1062","Female","Sudan","Governnmental","Urban","2",5,"3","3","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Agree","Neutral","Neutral","Disagree","Neutral","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Diagnostic radiology","3","2","3","3","3","Yes","Agree","Agree","Agree","No",NA,NA,"Sudan","D.radiology","Female","Governnmental","Urban","2","5",0,3,3,2,0,0,0,0,0,0,8,26.6666666666667,"low",0,0,"low",53,58.8888888888889,"low",14,56,"low",NA,NA,NA,"No","0","Academic years","9","1","1","9","9","1","low","low"
"1063","Female","Egypt","Governnmental","Rural","6",1,"2","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Neutral","Neutral","Neutral","Disagree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Internal medicine","3","3","3","3","3","Unsure","Neutral","Neutral","Neutral","No",NA,NA,"Egypt","internal.M","Female","Governnmental","Rural","6","1",0,2,1,1,0,0,0,0,0,0,4,13.3333333333333,"low",0,0,"low",44,48.8888888888889,"low",15,60,"moderate",NA,NA,NA,"No","0","Clinical Years","9","9","9","9","9","9","low","low"
"1064","Male","Jordan","Governnmental","Urban","4",3,"2","2","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Strongly agree","Disagree","Disagree","Strongly disagree","Neutral","Agree","Neutral","Neutral","Agree","Neutral","Strongly agree","Neutral","Surgery","5","5","3","3","4","Yes","Agree","Neutral","Strongly agree","No",NA,NA,"Jordan","Surgery","Male","Governnmental","Urban","4","3",0,2,2,1,0,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",45,50,"low",20,80,"high",NA,NA,NA,"No","0","Clinical Years","0","1","9","1","9","1","low","low"
"1065","Female","Jordan","Governnmental","Urban","4",2,"3","2","2","No","No","Clinical research involving artificial intelligence","TRUE","FALSE","TRUE","FALSE","Agree","Agree","Agree","Neutral","Neutral","Neutral","Disagree","Neutral","Disagree","Agree","Strongly agree","Strongly agree","Agree","Diagnostic radiology","5","4","3","3","3","Yes","Agree","Agree","Agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","4","2",1,3,2,2,0,0,2,0,2,0,12,40,"low",4,50,"low",49,54.4444444444444,"low",18,72,"moderate",NA,NA,NA,"No","0","Clinical Years","1","1","1","1","9","1","low","low"
"1066","Female","Sudan","Governnmental","Rural","2",1,"1","2","3","No","No","2","I don't know","TRUE","TRUE","FALSE","Strongly agree","Strongly agree","Neutral","Neutral","Neutral","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Diagnostic radiology","5","5","3","3","2","Unsure","Agree","Agree","Agree","No",NA,NA,"Sudan","D.radiology","Female","Governnmental","Rural","2","1",2,1,2,3,0,0,0,2,2,0,12,40,"low",4,50,"low",57,63.3333333333333,"moderate",18,72,"moderate",NA,NA,NA,"No","1","Academic years","9","1","1","1","9","1","low","low"
"1067","Female","Algeria","Governnmental","Urban","Intern (Emtyaz)",3,"3","3","3","Yes","No","None of the above","FALSE","I don't know","TRUE","TRUE","Agree","Agree","Neutral","Disagree","Strongly disagree","Neutral","Strongly agree","Strongly agree","Agree","Neutral","Agree","Agree","Neutral","Diagnostic radiology","5","5","5","5","5","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Algeria","D.radiology","Female","Governnmental","Urban","Intern (Emtyaz)","3",0,3,3,3,2,0,0,0,2,2,15,50,"low",4,50,"low",48,53.3333333333333,"low",25,100,"high",NA,NA,NA,"No","0","Clinical Years","9","9","9","1","1","1","low","low"
"1068","Male","Sudan","Governnmental","Urban","1",3,"3","2","3","No","Yes","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Strongly agree","Neutral","Disagree","Strongly agree","Disagree","Diagnostic radiology","5","5","4","4","5","Yes","Agree","Strongly agree","Agree","No",NA,NA,"Sudan","D.radiology","Male","Governnmental","Urban","1","3",0,3,2,3,0,2,0,0,0,0,10,33.3333333333333,"low",0,0,"low",46,51.1111111111111,"low",23,92,"high",NA,NA,NA,"No","0","Academic years","0","9","0","1","1","1","low","low"
"1069","Female","Algeria","Governnmental","Urban","Intern (Emtyaz)",3,"4","3","2","Yes","No","Clinical research involving artificial intelligence","I don't know","I don't know","TRUE","TRUE","Agree","Strongly agree","Strongly agree","Agree","Strongly disagree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly disagree","Oncology","5","4","3","3","3","Unsure","Neutral","Agree","Neutral","No",NA,NA,"Algeria","Oncology","Female","Governnmental","Urban","Intern (Emtyaz)","3",1,4,3,2,2,0,0,0,2,2,16,53.3333333333333,"low",4,50,"low",51,56.6666666666667,"low",18,72,"moderate",NA,NA,NA,"No","0","Clinical Years","1","1","0","1","9","9","low","low"
"1070","Female","Algeria","Governnmental","Urban","Intern (Emtyaz)",2,"1","2","1","No","No","None of the above","I don't know","TRUE","I don't know","I don't know","Agree","Neutral","Neutral","Disagree","Strongly disagree","Agree","Disagree","Neutral","Agree","Neutral","Agree","Agree","Agree","Oncology","3","3","3","3","3","Yes","Agree","Agree","Neutral","No",NA,NA,"Algeria","Oncology","Female","Governnmental","Urban","Intern (Emtyaz)","2",0,1,2,1,0,0,0,2,0,0,6,20,"low",2,25,"low",43,47.7777777777778,"low",15,60,"moderate",NA,NA,NA,"No","0","Clinical Years","9","9","1","9","9","1","low","low"
"1071","Female","Algeria","Governnmental","Urban","Intern (Emtyaz)",3,"4","4","3","Yes","No","Clinical research involving artificial intelligence","TRUE","FALSE","TRUE","TRUE","Strongly agree","Strongly agree","Agree","Disagree","Disagree","Neutral","Agree","Neutral","Strongly agree","Agree","Strongly agree","Strongly agree","Disagree","Oncology","5","5","3","3","3","Unsure","Agree","Neutral","Agree","No",NA,NA,"Algeria","Oncology","Female","Governnmental","Urban","Intern (Emtyaz)","3",1,4,4,3,2,0,2,0,2,2,20,66.6666666666667,"moderate",6,75,"moderate",52,57.7777777777778,"low",19,76,"moderate",NA,NA,NA,"No","0","Clinical Years","1","1","0","1","9","1","high/moderate","high/moderate"
"1072","Female","Sudan","Private","Urban","3",4,"3","3","3","Yes","No","None of the above","I don't know","I don't know","TRUE","I don't know","Agree","Agree","Agree","Disagree","Strongly disagree","Neutral","Disagree","Neutral","Neutral","Agree","Agree","Strongly agree","Agree","Diagnostic radiology","5","5","4","2","2","Yes","Agree","Disagree","Disagree","No",NA,NA,"Sudan","D.radiology","Female","Private","Urban","3","4",0,3,3,3,2,0,0,0,2,0,13,43.3333333333333,"low",2,25,"low",46,51.1111111111111,"low",18,72,"moderate",NA,NA,NA,"No","0","Academic years","1","1","1","1","1","1","low","low"
"1073","Male","Algeria","Governnmental","Urban","Intern (Emtyaz)",4,"4","5","4","Yes","No","None of the above","I don't know","I don't know","I don't know","I don't know","Neutral","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Agree","Strongly disagree","Neutral","Strongly disagree","Strongly disagree","Oncology","3","4","3","3","3","Yes","Strongly disagree","Strongly disagree","Agree","No",NA,NA,"Algeria","Oncology","Male","Governnmental","Urban","Intern (Emtyaz)","4",0,4,5,4,2,0,0,0,0,0,15,50,"low",0,0,"low",28,31.1111111111111,"low",16,64,"moderate",NA,NA,NA,"No","0","Clinical Years","0","0","0","9","9","0","low","low"
"1074","Male","Sudan","Private","Urban","3",5,"1","1","1","No","No","None of the above","I don't know","I don't know","TRUE","I don't know","Strongly agree","Strongly agree","Agree","Neutral","Neutral","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Diagnostic radiology","5","5","1","1","2","Yes","Neutral","Neutral","Neutral","No",NA,NA,"Sudan","D.radiology","Male","Private","Urban","3","5",0,1,1,1,0,0,0,0,2,0,5,16.6666666666667,"low",2,25,"low",58,64.4444444444444,"moderate",14,56,"low",NA,NA,NA,"No","1","Academic years","1","1","1","1","0","9","low","low"
"1075","Female","Algeria","International","Urban","Intern (Emtyaz)",3,"1","2","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Neutral","Disagree","Disagree","Neutral","Neutral","Agree","Neutral","Neutral","Agree","Agree","Disagree","Diagnostic radiology","3","4","4","3","3","Unsure","Strongly agree","Neutral","Strongly agree","No",NA,NA,"Algeria","D.radiology","Female","International","Urban","Intern (Emtyaz)","3",0,1,2,2,0,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",44,48.8888888888889,"low",17,68,"moderate",NA,NA,NA,"No","0","Clinical Years","9","9","0","9","1","1","low","low"
"1076","Male","Syria","Governnmental","Urban","Intern (Emtyaz)",3,"2","2","2","Yes","Yes","None of the above","I don't know","TRUE","TRUE","TRUE","Strongly agree","Agree","Disagree","Strongly disagree","Strongly disagree","Disagree","Neutral","Neutral","Strongly agree","Agree","Agree","Neutral","Neutral","Diagnostic radiology","3","4","3","3","3","Yes","Agree","Agree","Agree","No",NA,NA,"Syria","D.radiology","Male","Governnmental","Urban","Intern (Emtyaz)","3",0,2,2,2,2,2,0,2,2,2,16,53.3333333333333,"low",6,75,"moderate",44,48.8888888888889,"low",16,64,"moderate",NA,NA,NA,"No","0","Clinical Years","0","1","9","9","9","1","low","low"
"1077","Female","Syria","Governnmental","Urban","Intern (Emtyaz)",5,"3","3","3","No","No","None of the above","I don't know","I don't know","TRUE","I don't know","Strongly agree","Strongly agree","Disagree","Strongly disagree","Neutral","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Disagree","Diagnostic radiology","5","5","5","5","5","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Syria","D.radiology","Female","Governnmental","Urban","Intern (Emtyaz)","5",0,3,3,3,0,0,0,0,2,0,11,36.6666666666667,"low",2,25,"low",53,58.8888888888889,"low",25,100,"high",NA,NA,NA,"No","0","Clinical Years","0","1","0","1","1","1","low","low"
"1078","Male","Syria","Governnmental","Urban","3",3,"1","1","1","No","No","None of the above","I don't know","I don't know","TRUE","I don't know","Neutral","Neutral","Disagree","Disagree","Strongly disagree","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","Agree","Agree","Oncology","3","3","1","1","1","Yes","Agree","Agree","Neutral","No",NA,NA,"Syria","Oncology","Male","Governnmental","Urban","3","3",0,1,1,1,0,0,0,0,2,0,5,16.6666666666667,"low",2,25,"low",41,45.5555555555556,"low",9,36,"low",NA,NA,NA,"No","0","Academic years","0","9","1","9","0","1","low","low"
"1079","Male","Sudan","Private","Urban","3",5,"5","5","5","Yes","Yes","None of the above","TRUE","TRUE","TRUE","TRUE","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Diagnostic radiology","5","5","5","5","5","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Sudan","D.radiology","Male","Private","Urban","3","5",0,5,5,5,2,2,2,2,2,2,27,90,"high",8,100,"high",66,73.3333333333333,"moderate",25,100,"high",NA,NA,NA,"No","1","Academic years","1","1","1","1","1","1","high/moderate","high/moderate"
"1080","Female","Syria","Governnmental","Urban","4",1,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Diagnostic radiology","5","5","3","3","3","Unsure","Neutral","Neutral","Neutral","No",NA,NA,"Syria","D.radiology","Female","Governnmental","Urban","4","1",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",42,46.6666666666667,"low",19,76,"moderate",NA,NA,NA,"No","0","Clinical Years","9","9","9","1","9","9","low","low"
"1081","Female","Algeria","Governnmental","Urban","2",3,"5","3","3","Yes","No","None of the above","TRUE","I don't know","TRUE","FALSE","Neutral","Strongly agree","Agree","Neutral","Disagree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Surgery","5","5","5","5","5","Yes","Agree","Agree","Agree","No",NA,NA,"Algeria","Surgery","Female","Governnmental","Urban","2","3",0,5,3,3,2,0,2,0,2,0,17,56.6666666666667,"low",4,50,"low",45,50,"low",25,100,"high",NA,NA,NA,"No","0","Academic years","1","1","1","1","1","1","low","low"
"1082","Female","Syria","Governnmental","Urban","2",1,"1","1","2","Yes","No","None of the above","I don't know","I don't know","I don't know","TRUE","Agree","Agree","Disagree","Strongly disagree","Strongly disagree","Agree","Neutral","Agree","Strongly agree","Disagree","Agree","Agree","Neutral","Oncology","5","4","3","4","3","Yes","Agree","Agree","Agree","No",NA,NA,"Syria","Oncology","Female","Governnmental","Urban","2","1",0,1,1,2,2,0,0,0,0,2,8,26.6666666666667,"low",2,25,"low",43,47.7777777777778,"low",19,76,"moderate",NA,NA,NA,"No","0","Academic years","0","0","9","1","9","1","low","low"
"1083","Male","Algeria","Governnmental","Urban","Intern (Emtyaz)",3,"3","3","3","Yes","Yes","None of the above","TRUE","TRUE","TRUE","TRUE","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Diagnostic radiology","3","3","3","4","3","Yes","Agree","Agree","Agree","No",NA,NA,"Algeria","D.radiology","Male","Governnmental","Urban","Intern (Emtyaz)","3",0,3,3,3,2,2,2,2,2,2,21,70,"moderate",8,100,"high",54,60,"moderate",16,64,"moderate",NA,NA,NA,"No","1","Clinical Years","1","1","1","9","9","1","high/moderate","high/moderate"
"1084","Male","Algeria","Governnmental","Rural","6",3,"3","2","2","Yes","No","None of the above","I don't know","I don't know","I don't know","I don't know","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Oncology","3","3","2","2","2","Unsure","Agree","Agree","Agree","No",NA,NA,"Algeria","Oncology","Male","Governnmental","Rural","6","3",0,3,2,2,2,0,0,0,0,0,9,30,"low",0,0,"low",42,46.6666666666667,"low",12,48,"low",NA,NA,NA,"No","0","Clinical Years","9","9","9","9","0","1","low","low"
"1085","Female","Libya","Governnmental","Urban","Intern (Emtyaz)",1,"1","1","1","Yes","Yes","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Agree","Neutral","Neutral","Neutral","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Oncology","5","5","1","2","1","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Libya","Oncology","Female","Governnmental","Urban","Intern (Emtyaz)","1",0,1,1,1,2,2,0,0,0,0,7,23.3333333333333,"low",0,0,"low",57,63.3333333333333,"moderate",14,56,"low",NA,NA,NA,"No","1","Clinical Years","1","1","0","1","0","1","low","low"
"1086","Male","Libya","Private","Urban","2",4,"2","4","3","Yes","Yes","Clinical research involving artificial intelligence","I don't know","FALSE","TRUE","FALSE","Strongly agree","Strongly agree","Disagree","Neutral","Strongly disagree","Agree","Agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Diagnostic radiology","5","5","5","3","4","Yes","Strongly agree","Disagree","Strongly agree","No",NA,NA,"Libya","D.radiology","Male","Private","Urban","2","4",1,2,4,3,2,2,0,0,2,0,16,53.3333333333333,"low",2,25,"low",52,57.7777777777778,"low",22,88,"high",NA,NA,NA,"No","0","Academic years","0","1","1","1","1","1","low","low"
"1087","Female","Libya","Governnmental","Rural","2",3,"3","3","1","No","No","None of the above","I don't know","I don't know","TRUE","TRUE","Neutral","Neutral","Strongly agree","Neutral","Strongly disagree","Strongly agree","Neutral","Disagree","Strongly agree","Agree","Disagree","Neutral","Neutral","Pathology","5","4","3","4","3","Yes","Agree","Agree","Agree","No",NA,NA,"Libya","Pathology","Female","Governnmental","Rural","2","3",0,3,3,1,0,0,0,0,2,2,11,36.6666666666667,"low",4,50,"low",43,47.7777777777778,"low",19,76,"moderate",NA,NA,NA,"No","0","Academic years","1","1","9","1","9","1","low","low"
"1088","Female","Syria","Governnmental","Urban","4",2,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Agree","Disagree","Strongly agree","Agree","Agree","Disagree","Strongly agree","Diagnostic radiology","5","5","1","1","1","Yes","Disagree","Disagree","Strongly agree","No",NA,NA,"Syria","D.radiology","Female","Governnmental","Urban","4","2",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",51,56.6666666666667,"low",13,52,"low",NA,NA,NA,"No","0","Clinical Years","1","1","1","1","0","0","low","low"
"1089","Female","Sudan","Private","Urban","1",4,"1","2","1","No","No","None of the above","FALSE","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Neutral","Disagree","Neutral","Strongly agree","Neutral","Neutral","Strongly agree","Disagree","Neutral","Neutral","Disagree","Internal medicine","4","3","4","4","3","Unsure","Neutral","Neutral","Agree","No",NA,NA,"Sudan","internal.M","Female","Private","Urban","1","4",0,1,2,1,0,0,0,0,0,0,4,13.3333333333333,"low",0,0,"low",45,50,"low",18,72,"moderate",NA,NA,NA,"No","0","Academic years","9","0","0","1","1","9","low","low"
"1090","Female","Sudan","Governnmental","Urban","5",2,"2","2","1","No","No","None of the above","I don't know","I don't know","FALSE","FALSE","Strongly agree","Strongly agree","Neutral","Neutral","Neutral","Strongly agree","Neutral","Strongly agree","Strongly agree","Neutral","Strongly agree","Strongly agree","Agree","Surgery","4","4","2","2","2","No","Strongly agree","Agree","Neutral","No",NA,NA,"Sudan","Surgery","Female","Governnmental","Urban","5","2",0,2,2,1,0,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",55,61.1111111111111,"moderate",14,56,"low",NA,NA,NA,"No","1","Clinical Years","9","9","1","1","0","1","low","low"
"1091","Female","Sudan","Private","Urban","1",2,"1","1","1","Yes","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Neutral","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Disagree","Surgery","4","4","3","2","2","Yes","Disagree","Disagree","Disagree","No",NA,NA,"Sudan","Surgery","Female","Private","Urban","1","2",0,1,1,1,2,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",53,58.8888888888889,"low",15,60,"moderate",NA,NA,NA,"No","0","Academic years","0","1","0","1","9","0","low","low"
