"","X1.Gender","X2.Country.of.residence","X3.University","X4.Where.do.you.live.","X5.Grade","X6.I.consider.myself.a.tech.savvy..well.informed.about.or.proficient.in.the.use.of.modern.technology..especially.computers.","X7.I.have.an.understanding.of.the.basic.computational.principles.of.artificial.intelligence..AI.","X8.I.am.comfortable.with.the.nomenclature.related.to.artificial.intelligence","X9.I.have.an.understanding.of.the.limitations.of.artificial.intelligence","X10.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Were.you.already.aware.of.these.topics.in.radiology..","X11.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Do.you.personally.have.a.basic.understanding.of.the.technologies.used.in.these.topics..","X12.Your.exposure.to.artificial.intelligence.includes...Please.select.all.that.apply.","X13.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.is.a.class.of.machine.learning.algorithms.that.use.multiple.layers.of.neural.networks..","X14.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.methods.learn.directly.from.data..without.the.need.for.manual.feature.extraction..","X15.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Application.of.deep.learning.in.radiology.requires.large.databases.of.labeled.medical.images..","X16.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.systems.are.often.opaque..it.can.be.difficult.to.delineate.the.underlying..thought.process...","X17.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.radiology.","X18.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.medicine.in.general.","X19.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human.radiologist.will.be.replaced.in.the.foreseeable.future.","X20.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human..non.interventional..physician.will.be.replaced.in.the.foreseeable.future.","X21.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...In.the.foreseeable.future..all.physicians.will.be.replaced.","X22.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.frighten.me.","X23.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.radiology.more.exciting.to.me.","X24.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.medicine.in.general.more.exciting.to.me.","X25.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.never.make.the.human.physician.expendable.","X26.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.impact.of.artificial.intelligence.alone.will.reduce.the.number.of.radiologists.that.are.needed..","X27.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.radiology.","X28.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.medicine.in.general.","X29.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...I.am.less.likely.to.consider.a.career.in.radiology..given.the.advancement.of.AI.","X30.Which.of.these.specialties.do.you.think.will.be.impacted.the.earliest.and.most.","X31.All.medical.students.should.receive.teaching.in.artificial.intelligence","X32.Teaching.in.artificial.intelligence.will.be.beneficial.for.my.career","X33.At.the.end.of.my.medical.degree..I.will.be.confident.in.using.basic.healthcare.AI.tools.if.required","X34.At.the.end.of.my.medical.degree..I.will.have.a.better.understanding.of.the.methods.used.to.assess.healthcare.AI.algorithm.performance","X35.Overall..at.the.end.of.my.medical.degree..I.feel.I.will.possess.the.knowledge.needed.to.work.with.AI.in.routine.clinical.practice","X36.Would.you.consider.using.the.following.clinical.workflow..Patients..clinical.images.undergo.artificial.intelligence.analysis..A.specialist.subsequently.reviews.both.the.image.and.the.artificial.intelligence.findings.","X37.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.detection.of.pathologies.in.imaging.exams.","X38.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.diagnosis.in.imaging.exams.","X39.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.indication.of.appropriate.imaging.exams.","X40.I.have.received.teaching.training.in.artificial.intelligence","X41.Was.this.teaching.training.a.compulsory.part.of.your.medical.degree.","X42.Please.rate.the.usefulness.of.the.teaching.training.you.have.received","country","q30","gender","university","living_zone","grade","grade_merged","tech_experience","q6k","q1k","q2k","q3k","q4k","q5k","q7k","q8k","q9k","q10k","total_knowledge","total_knowledge_ratio","knowledge_levels","total_deep_learning","total_deep_learning_ratio","deep_learning_levels","total_attitude","total_attitude_ratio","attitude_levels","AI_in_MC_total","AI_in_MC_ratio","AI_in_MC_levels","AI_training_total","AI_training_ratio","AI_training_levels","AI_training_q","attitude_reg","knowledge_merged","knowledge_merged2","knowledge_merged3","A3","A10","A13","ai_mc_1","ai_mc_3","precep","tech_merged","ai_training"
"129","Male","Algeria","Governnmental","Urban","Intern (Emtyaz)",4,"3","4","3","Yes","Yes","3","TRUE","FALSE","TRUE","FALSE","Strongly agree","Strongly agree","Agree","Agree","Neutral","Agree","Agree","Agree","Strongly agree","Agree","Neutral","Agree","Agree","Dermatology","3","3","3","3","2","Yes","Strongly agree","Strongly agree","Agree","No",NA,NA,"Algeria","Dermatology","Male","Governnmental","Urban","Intern (Emtyaz)","Clinical Years","4",3,3,4,3,2,2,2,0,2,0,21,70,"moderate",4,50,"low",67,74.4444444444444,"moderate",14,56,"low",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"1","1","1","9","9","1","A/SA","No"
"130","Female","Algeria","Governnmental","Urban","Intern (Emtyaz)",1,"1","1","1","Yes","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Agree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Diagnostic radiology","5","5","3","3","3","Yes","Strongly agree","Strongly agree","Disagree","No",NA,NA,"Algeria","D.radiology","Female","Governnmental","Urban","Intern (Emtyaz)","Clinical Years","1",0,1,1,1,2,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",63,70,"moderate",19,76,"moderate",NA,NA,NA,"No","1","low","low",1,"0","1","1","1","9","1","D/SD","No"
"131","Female","Algeria","Governnmental","Urban","Intern (Emtyaz)",3,"3","3","3","Yes","No","Courses on artificial intelligence / machine learning","TRUE","I don't know","I don't know","I don't know","Agree","Neutral","Disagree","Disagree","Disagree","Disagree","Agree","Neutral","Disagree","Disagree","Agree","Agree","Agree","Diagnostic radiology","5","5","4","3","3","Unsure","Strongly agree","Strongly agree","Neutral","No",NA,NA,"Algeria","D.radiology","Female","Governnmental","Urban","Intern (Emtyaz)","Clinical Years","3",1,3,3,3,2,0,2,0,0,0,14,46.6666666666667,"low",2,25,"low",58,64.4444444444444,"moderate",20,80,"high",NA,NA,NA,"No","1","low","low",1,"0","0","1","1","1","1","N","No"
"132","Female","Algeria","Governnmental","Rural","Intern (Emtyaz)",1,"1","3","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","Neutral","Agree","Agree","Neutral","Diagnostic radiology","3","3","1","1","1","Unsure","Agree","Neutral","Neutral","No",NA,NA,"Algeria","D.radiology","Female","Governnmental","Rural","Intern (Emtyaz)","Clinical Years","1",0,1,3,1,0,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",53,58.8888888888889,"low",9,36,"low",NA,NA,NA,"No","0","low","low",1,"9","9","9","9","0","1","D/SD","No"
"133","Male","Algeria","Governnmental","Urban","Intern (Emtyaz)",3,"2","2","3","Yes","No","None of the above","TRUE","I don't know","TRUE","FALSE","Agree","Agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Disagree","Diagnostic radiology","4","4","3","3","2","Yes","Neutral","Neutral","Neutral","No",NA,NA,"Algeria","D.radiology","Male","Governnmental","Urban","Intern (Emtyaz)","Clinical Years","3",0,2,2,3,2,0,2,0,2,0,13,43.3333333333333,"low",4,50,"low",57,63.3333333333333,"moderate",16,64,"moderate",NA,NA,NA,"No","1","low","low",1,"0","1","0","1","9","9","N","No"
"134","Male","Algeria","Governnmental","Urban","Intern (Emtyaz)",4,"4","4","4","Yes","Yes","Clinical research involving artificial intelligence","TRUE","TRUE","TRUE","TRUE","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Diagnostic radiology","4","5","5","5","5","Unsure","Strongly agree","Strongly agree","Strongly agree","Yes","No","5","Algeria","D.radiology","Male","Governnmental","Urban","Intern (Emtyaz)","Clinical Years","4",1,4,4,4,2,2,2,2,2,2,25,83.3333333333333,"high",8,100,"high",73,81.1111111111111,"high",24,96,"high",2,22.2222222222222,"low","Yes","1","high/moderate","high/moderate",2,"1","1","0","1","1","1","A/SA","Yes"
"135","Male","Yemen","Governnmental","Urban","4",3,"2","3","3","No","No","None of the above","TRUE","TRUE","I don't know","I don't know","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Diagnostic radiology","3","4","3","3","3","Unsure","Strongly agree","Strongly agree","Strongly agree","Yes","Yes","4","Yemen","D.radiology","Male","Governnmental","Urban","4","Clinical Years","3",0,2,3,3,0,0,2,2,0,0,12,40,"low",4,50,"low",79,87.7777777777778,"high",16,64,"moderate",4,44.4444444444444,"low","Yes","1","low","low",1,"1","1","1","9","9","1","N","Yes"
"136","Female","Yemen","Governnmental","Urban","5",3,"4","4","4","Yes","No","None of the above","TRUE","TRUE","TRUE","TRUE","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Agree","Neutral","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly disagree","Diagnostic radiology","4","3","5","5","5","Yes","Strongly agree","Strongly agree","Agree","No",NA,NA,"Yemen","D.radiology","Female","Governnmental","Urban","5","Clinical Years","3",0,4,4,4,2,0,2,2,2,2,22,73.3333333333333,"moderate",8,100,"high",66,73.3333333333333,"moderate",22,88,"high",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"0","1","0","1","1","1","N","No"
"137","Male","Yemen","Governnmental","Urban","6",3,"3","2","3","No","Yes","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Agree","Agree","Neutral","Disagree","Agree","Agree","Agree","Diagnostic radiology","4","4","2","2","3","No","Agree","Agree","Neutral","No",NA,NA,"Yemen","D.radiology","Male","Governnmental","Urban","6","Clinical Years","3",0,3,2,3,0,2,0,0,0,0,10,33.3333333333333,"low",0,0,"low",54,60,"moderate",15,60,"moderate",NA,NA,NA,"No","1","low","low",1,"0","0","1","1","0","1","N","No"
"138","Female","Yemen","Governnmental","Urban","Intern (Emtyaz)",4,"2","2","1","No","No","None of the above","I don't know","TRUE","TRUE","I don't know","Strongly agree","Agree","Disagree","Disagree","Strongly disagree","Disagree","Agree","Agree","Strongly agree","Neutral","Neutral","Neutral","Agree","Pathology","3","2","3","3","3","Yes","Strongly agree","Agree","Agree","No",NA,NA,"Yemen","Pathology","Female","Governnmental","Urban","Intern (Emtyaz)","Clinical Years","4",0,2,2,1,0,0,0,2,2,0,9,30,"low",4,50,"low",56,62.2222222222222,"moderate",14,56,"low",NA,NA,NA,"No","1","low","low",1,"0","9","1","9","9","1","A/SA","No"
"139","Male","Syria","Governnmental","Urban","3",5,"3","4","3","No","No","2","TRUE","I don't know","I don't know","FALSE","Strongly agree","Strongly agree","Agree","Agree","Disagree","Strongly disagree","Agree","Agree","Neutral","Strongly agree","Agree","Strongly agree","Agree","Family practice","3","4","3","4","4","Yes","Agree","Agree","Neutral","No",NA,NA,"Syria","F.practice","Male","Governnmental","Urban","3","Academic years","5",2,3,4,3,0,0,2,0,0,0,14,46.6666666666667,"low",2,25,"low",68,75.5555555555556,"moderate",18,72,"moderate",NA,NA,NA,"No","1","low","low",1,"1","1","1","9","9","1","A/SA","No"
"140","Male","Syria","Governnmental","Urban","5",5,"5","4","4","Yes","Yes","Courses on artificial intelligence / machine learning","TRUE","TRUE","TRUE","TRUE","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Neutral","Pathology","4","5","2","3","2","Yes","Strongly agree","Strongly agree","Agree","Yes","No","4","Syria","Pathology","Male","Governnmental","Urban","5","Clinical Years","5",1,5,4,4,2,2,2,2,2,2,26,86.6666666666667,"high",8,100,"high",70,77.7777777777778,"moderate",16,64,"moderate",2,22.2222222222222,"low","Yes","1","high/moderate","high/moderate",2,"1","1","9","1","0","1","A/SA","Yes"
"141","Male","Syria","Private","Urban","5",4,"3","5","4","Yes","No","None of the above","TRUE","I don't know","TRUE","TRUE","Strongly agree","Strongly agree","Neutral","Disagree","Disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Surgery","3","5","3","4","3","Yes","Agree","Agree","Agree","No",NA,NA,"Syria","Surgery","Male","Private","Urban","5","Clinical Years","4",0,3,5,4,2,0,2,0,2,2,20,66.6666666666667,"moderate",6,75,"moderate",70,77.7777777777778,"moderate",18,72,"moderate",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"9","1","1","9","9","1","A/SA","No"
"142","Male","Sudan","Private","Urban","3",4,"3","3","4","Yes","Yes","2","TRUE","I don't know","FALSE","FALSE","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Neutral","Strongly agree","Agree","Neutral","Agree","Strongly agree","Surgery","3","5","4","3","4","Yes","Agree","Neutral","Disagree","Yes","Yes","4","Sudan","Surgery","Male","Private","Urban","3","Academic years","4",2,3,3,4,2,2,2,0,0,0,18,60,"moderate",2,25,"low",76,84.4444444444444,"high",19,76,"moderate",4,44.4444444444444,"low","Yes","1","high/moderate","high/moderate",2,"1","1","1","9","1","1","A/SA","Yes"
"143","Female","Sudan","Governnmental","Urban","4",3,"3","2","3","No","No","Courses on artificial intelligence / machine learning","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Strongly agree","Disagree","Disagree","Neutral","Neutral","Neutral","Disagree","Disagree","Neutral","Agree","Neutral","Oncology","4","4","3","3","3","Unsure","Agree","Agree","Agree","No",NA,NA,"Sudan","Oncology","Female","Governnmental","Urban","4","Clinical Years","3",1,3,2,3,0,0,0,0,0,0,9,30,"low",0,0,"low",57,63.3333333333333,"moderate",17,68,"moderate",NA,NA,NA,"No","1","low","low",1,"1","0","9","1","9","1","N","No"
"144","Male","Sudan","Governnmental","Urban","4",5,"5","5","4","No","No","2","TRUE","FALSE","TRUE","TRUE","Agree","Strongly agree","Neutral","Disagree","Strongly disagree","Neutral","Agree","Agree","Disagree","Agree","Agree","Strongly agree","Neutral","Internal medicine","3","4","5","5","5","Yes","Agree","Strongly agree","Neutral","No",NA,NA,"Sudan","internal.M","Male","Governnmental","Urban","4","Clinical Years","5",2,5,5,4,0,0,2,0,2,2,22,73.3333333333333,"moderate",6,75,"moderate",66,73.3333333333333,"moderate",22,88,"high",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"9","1","9","9","1","1","A/SA","No"
"145","Male","Sudan","Governnmental","Urban","5",3,"1","3","1","Yes","No","None of the above","I don't know","I don't know","I don't know","I don't know","Neutral","Strongly agree","Neutral","Neutral","Neutral","Agree","Neutral","Agree","Neutral","Neutral","Agree","Agree","Neutral","Diagnostic radiology","4","3","3","4","4","Unsure","Agree","Neutral","Neutral","No",NA,NA,"Sudan","D.radiology","Male","Governnmental","Urban","5","Clinical Years","3",0,1,3,1,2,0,0,0,0,0,7,23.3333333333333,"low",0,0,"low",63,70,"moderate",18,72,"moderate",NA,NA,NA,"No","1","low","low",1,"9","9","9","1","9","1","N","No"
"146","Female","Sudan","International","Urban","5",4,"3","3","3","No","No","Computer science projects involving artificial intelligence","TRUE","FALSE","TRUE","TRUE","Agree","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Family practice","3","4","5","4","3","Unsure","Neutral","Agree","Agree","No",NA,NA,"Sudan","F.practice","Female","International","Urban","5","Clinical Years","4",1,3,3,3,0,0,2,0,2,2,16,53.3333333333333,"low",6,75,"moderate",61,67.7777777777778,"moderate",19,76,"moderate",NA,NA,NA,"No","1","low","low",1,"1","9","9","9","1","9","A/SA","No"
"147","Male","Sudan","Governnmental","Urban","5",3,"3","3","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Strongly agree","Neutral","Neutral","Disagree","Agree","Neutral","Agree","Agree","Neutral","Agree","Agree","Neutral","Pathology","4","4","4","3","3","Unsure","Agree","Agree","Neutral","No",NA,NA,"Sudan","Pathology","Male","Governnmental","Urban","5","Clinical Years","3",0,3,3,2,0,0,0,0,0,0,8,26.6666666666667,"low",0,0,"low",64,71.1111111111111,"moderate",18,72,"moderate",NA,NA,NA,"No","1","low","low",1,"9","9","9","1","1","1","N","No"
"148","Female","Sudan","Governnmental","Urban","5",3,"2","2","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Neutral","Strongly disagree","Strongly disagree","Strongly disagree","Agree","Agree","Strongly agree","Disagree","Agree","Agree","Neutral","Surgery","4","4","3","3","1","Unsure","Agree","Neutral","Agree","No",NA,NA,"Sudan","Surgery","Female","Governnmental","Urban","5","Clinical Years","3",0,2,2,2,0,0,0,0,0,0,6,20,"low",0,0,"low",55,61.1111111111111,"moderate",15,60,"moderate",NA,NA,NA,"No","1","low","low",1,"9","0","9","1","9","1","N","No"
"149","Female","Sudan","Governnmental","Urban","6",1,"2","2","2","No","No","Clinical research involving artificial intelligence","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","Agree","Neutral","Diagnostic radiology","5","5","3","3","2","Unsure","Agree","Agree","Agree","No",NA,NA,"Sudan","D.radiology","Female","Governnmental","Urban","6","Clinical Years","1",1,2,2,2,0,0,0,0,0,0,7,23.3333333333333,"low",0,0,"low",61,67.7777777777778,"moderate",18,72,"moderate",NA,NA,NA,"No","1","low","low",1,"9","9","9","1","9","1","D/SD","No"
"150","Female","Sudan","Private","Urban","6",3,"2","1","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Strongly agree","Neutral","Neutral","Strongly disagree","Disagree","Strongly agree","Strongly agree","Neutral","Neutral","Strongly agree","Strongly agree","Strongly disagree","Diagnostic radiology","5","5","1","1","1","Unsure","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Sudan","D.radiology","Female","Private","Urban","6","Clinical Years","3",0,2,1,2,0,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",58,64.4444444444444,"moderate",13,52,"low",NA,NA,NA,"No","1","low","low",1,"9","9","0","1","0","1","N","No"
"151","Male","Sudan","Governnmental","Urban","6",3,"3","3","3","Yes","Yes","Courses on artificial intelligence / machine learning","FALSE","TRUE","FALSE","FALSE","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Diagnostic radiology","5","5","5","5","5","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Sudan","D.radiology","Male","Governnmental","Urban","6","Clinical Years","3",1,3,3,3,2,2,0,2,0,0,16,53.3333333333333,"low",2,25,"low",64,71.1111111111111,"moderate",25,100,"high",NA,NA,NA,"No","1","low","low",1,"9","9","9","1","1","1","N","No"
"152","Male","Sudan","Private","Urban","Intern (Emtyaz)",5,"3","4","4","No","Yes","None of the above","I don't know","TRUE","I don't know","I don't know","Agree","Strongly agree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Neutral","Family practice","3","4","3","3","4","Yes","Agree","Neutral","Agree","No",NA,NA,"Sudan","F.practice","Male","Private","Urban","Intern (Emtyaz)","Clinical Years","5",0,3,4,4,0,2,0,2,0,0,15,50,"low",2,25,"low",61,67.7777777777778,"moderate",17,68,"moderate",NA,NA,NA,"No","1","low","low",1,"0","1","9","9","9","1","A/SA","No"
"153","Female","Palestine","Private","Urban","2",3,"1","2","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Neutral","Neutral","Disagree","Neutral","Agree","Agree","Agree","Agree","Agree","Agree","Neutral","Pathology","4","4","2","2","2","Yes","Agree","Neutral","Agree","No",NA,NA,"Palestine","Pathology","Female","Private","Urban","2","Academic years","3",0,1,2,1,0,0,0,0,0,0,4,13.3333333333333,"low",0,0,"low",60,66.6666666666667,"moderate",14,56,"low",NA,NA,NA,"No","1","low","low",1,"9","1","9","1","0","1","N","No"
"154","Male","Palestine","Private","Urban","2",5,"4","4","4","Yes","Yes","2","TRUE","FALSE","TRUE","TRUE","Agree","Agree","Neutral","Neutral","Disagree","Disagree","Neutral","Neutral","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Oncology","4","4","4","4","4","Yes","Agree","Agree","Agree","Yes","No","3","Palestine","Oncology","Male","Private","Urban","2","Academic years","5",2,4,4,4,2,2,2,0,2,2,24,80,"high",6,75,"moderate",65,72.2222222222222,"moderate",20,80,"high",2,22.2222222222222,"low","Yes","1","high/moderate","high/moderate",2,"9","1","1","1","1","1","A/SA","Yes"
"155","Female","Palestine","Private","Urban","2",3,"3","4","4","Yes","Yes","Courses on artificial intelligence / machine learning","FALSE","FALSE","TRUE","TRUE","Strongly agree","Strongly agree","Neutral","Disagree","Strongly disagree","Agree","Strongly agree","Strongly agree","Neutral","Agree","Strongly agree","Strongly agree","Neutral","Diagnostic radiology","3","4","5","3","4","Yes","Agree","Neutral","Disagree","No",NA,NA,"Palestine","D.radiology","Female","Private","Urban","2","Academic years","3",1,3,4,4,2,2,0,0,2,2,20,66.6666666666667,"moderate",4,50,"low",69,76.6666666666667,"moderate",19,76,"moderate",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"9","1","9","9","1","1","N","No"
"156","Female","Palestine","Governnmental","Urban","3",1,"1","1","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Disagree","Disagree","Strongly disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Oncology","2","2","2","2","2","Yes","Neutral","Neutral","Neutral","No",NA,NA,"Palestine","Oncology","Female","Governnmental","Urban","3","Academic years","1",0,1,1,2,0,0,0,0,0,0,4,13.3333333333333,"low",0,0,"low",56,62.2222222222222,"moderate",10,40,"low",NA,NA,NA,"No","1","low","low",1,"0","1","1","0","0","9","D/SD","No"
"157","Female","Palestine","Governnmental","Urban","3",2,"2","1","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Neutral","Neutral","Neutral","Agree","Agree","Neutral","Neutral","Agree","Agree","Agree","Agree","Agree","Surgery","5","5","5","5","5","Yes","Agree","Agree","Agree","No",NA,NA,"Palestine","Surgery","Female","Governnmental","Urban","3","Academic years","2",0,2,1,2,0,0,0,0,0,0,5,16.6666666666667,"low",0,0,"low",72,80,"high",25,100,"high",NA,NA,NA,"No","1","low","low",1,"9","1","1","1","1","1","D/SD","No"
"158","Female","Palestine","International","Rural","Intern (Emtyaz)",5,"5","4","5","No","No","None of the above","TRUE","FALSE","I don't know","TRUE","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","Disagree","Neutral","Disagree","Disagree","Other","5","5","4","3","4","Unsure","Neutral","Neutral","Neutral","No",NA,NA,"Palestine","Other","Female","International","Rural","Intern (Emtyaz)","Clinical Years","5",0,5,4,5,0,0,2,0,0,2,18,60,"moderate",4,50,"low",58,64.4444444444444,"moderate",21,84,"high",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"9","0","0","1","1","9","A/SA","No"
"159","Male","Palestine","Governnmental","Urban","Intern (Emtyaz)",5,"5","5","5","No","No","Courses on artificial intelligence / machine learning","TRUE","TRUE","TRUE","TRUE","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Neutral","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Internal medicine","4","1","3","3","4","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Palestine","internal.M","Male","Governnmental","Urban","Intern (Emtyaz)","Clinical Years","5",1,5,5,5,0,0,2,2,2,2,24,80,"high",8,100,"high",77,85.5555555555556,"high",15,60,"moderate",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"1","1","1","1","9","1","A/SA","No"
"160","Female","Libya","Governnmental","Urban","2",5,"3","3","4","No","Yes","Computer science projects involving artificial intelligence","TRUE","TRUE","TRUE","FALSE","Strongly agree","Strongly agree","Agree","Neutral","Disagree","Agree","Agree","Neutral","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Neutral","Surgery","3","3","2","2","3","Yes","Strongly agree","Strongly agree","Strongly agree","Yes","No","5","Libya","Surgery","Female","Governnmental","Urban","2","Academic years","5",1,3,3,4,0,2,2,2,2,0,19,63.3333333333333,"moderate",6,75,"moderate",66,73.3333333333333,"moderate",13,52,"low",2,22.2222222222222,"low","Yes","1","high/moderate","high/moderate",2,"1","1","9","9","0","1","A/SA","Yes"
"161","Female","Libya","Governnmental","Urban","2",5,"5","5","5","No","No","None of the above","TRUE","TRUE","TRUE","TRUE","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Neutral","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Disagree","Other","5","5","3","2","4","Yes","Agree","Agree","Strongly agree","No",NA,NA,"Libya","Other","Female","Governnmental","Urban","2","Academic years","5",0,5,5,5,0,0,2,2,2,2,23,76.6666666666667,"moderate",8,100,"high",67,74.4444444444444,"moderate",19,76,"moderate",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"0","0","0","1","9","1","A/SA","No"
"162","Male","Libya","Governnmental","Urban","3",2,"3","4","4","No","No","3","I don't know","FALSE","TRUE","TRUE","Neutral","Neutral","Neutral","Neutral","Agree","Disagree","Agree","Disagree","Strongly agree","Disagree","Agree","Strongly agree","Neutral","Surgery","5","5","5","5","5","Unsure","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Libya","Surgery","Male","Governnmental","Urban","3","Academic years","2",3,3,4,4,0,0,0,0,2,2,18,60,"moderate",4,50,"low",68,75.5555555555556,"moderate",25,100,"high",NA,NA,NA,"No","1","high/moderate","high/moderate",2,"9","0","9","1","1","1","D/SD","No"
"163","Male","Libya","Governnmental","Urban","3",4,"4","4","4","No","Yes","3","TRUE","FALSE","TRUE","I don't know","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Pathology","4","5","5","4","5","Yes","Strongly agree","Agree","Strongly agree","Yes","Yes","5","Libya","Pathology","Male","Governnmental","Urban","3","Academic years","4",3,4,4,4,0,2,2,0,2,0,21,70,"moderate",4,50,"low",80,88.8888888888889,"high",23,92,"high",4,44.4444444444444,"low","Yes","1","high/moderate","high/moderate",2,"1","1","1","1","1","1","A/SA","Yes"
